# Histogrammed data for fix 10
# TimeStep Number-of-bins Total-counts Missing-counts Min-value Max-value
# Bin Coord Count Count/Total
5000000 200 600000 0 0.794235 23.8006
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 2 3.33333e-06
5 0.9 272 0.000453333
6 1.1 683 0.00113833
7 1.3 497 0.000828333
8 1.5 396 0.00066
9 1.7 397 0.000661667
10 1.9 394 0.000656667
11 2.1 465 0.000775
12 2.3 532 0.000886667
13 2.5 628 0.00104667
14 2.7 711 0.001185
15 2.9 763 0.00127167
16 3.1 816 0.00136
17 3.3 802 0.00133667
18 3.5 809 0.00134833
19 3.7 893 0.00148833
20 3.9 874 0.00145667
21 4.1 921 0.001535
22 4.3 959 0.00159833
23 4.5 1008 0.00168
24 4.7 1052 0.00175333
25 4.9 1035 0.001725
26 5.1 1089 0.001815
27 5.3 1183 0.00197167
28 5.5 1189 0.00198167
29 5.7 1357 0.00226167
30 5.9 1335 0.002225
31 6.1 1422 0.00237
32 6.3 1553 0.00258833
33 6.5 1558 0.00259667
34 6.7 1771 0.00295167
35 6.9 1758 0.00293
36 7.1 1824 0.00304
37 7.3 2020 0.00336667
38 7.5 2014 0.00335667
39 7.7 2143 0.00357167
40 7.9 2237 0.00372833
41 8.1 2277 0.003795
42 8.3 2512 0.00418667
43 8.5 2610 0.00435
44 8.7 2780 0.00463333
45 8.9 2928 0.00488
46 9.1 3064 0.00510667
47 9.3 3466 0.00577667
48 9.5 3435 0.005725
49 9.7 3573 0.005955
50 9.9 3825 0.006375
51 10.1 4063 0.00677167
52 10.3 4131 0.006885
53 10.5 4502 0.00750333
54 10.7 4712 0.00785333
55 10.9 4788 0.00798
56 11.1 5148 0.00858
57 11.3 5489 0.00914833
58 11.5 5724 0.00954
59 11.7 6058 0.0100967
60 11.9 6329 0.0105483
61 12.1 6536 0.0108933
62 12.3 7067 0.0117783
63 12.5 7249 0.0120817
64 12.7 7578 0.01263
65 12.9 7968 0.01328
66 13.1 8338 0.0138967
67 13.3 8671 0.0144517
68 13.5 9290 0.0154833
69 13.7 9521 0.0158683
70 13.9 9940 0.0165667
71 14.1 10469 0.0174483
72 14.3 10786 0.0179767
73 14.5 11265 0.018775
74 14.7 11429 0.0190483
75 14.9 11793 0.019655
76 15.1 12194 0.0203233
77 15.3 12518 0.0208633
78 15.5 12769 0.0212817
79 15.7 13241 0.0220683
80 15.9 13555 0.0225917
81 16.1 13961 0.0232683
82 16.3 14098 0.0234967
83 16.5 14256 0.02376
84 16.7 14672 0.0244533
85 16.9 14668 0.0244467
86 17.1 15015 0.025025
87 17.3 15476 0.0257933
88 17.5 15429 0.025715
89 17.7 14916 0.02486
90 17.9 14872 0.0247867
91 18.1 14186 0.0236433
92 18.3 13840 0.0230667
93 18.5 13138 0.0218967
94 18.7 12440 0.0207333
95 18.9 11429 0.0190483
96 19.1 10474 0.0174567
97 19.3 9500 0.0158333
98 19.5 8416 0.0140267
99 19.7 7290 0.01215
100 19.9 6217 0.0103617
101 20.1 5158 0.00859667
102 20.3 4276 0.00712667
103 20.5 3405 0.005675
104 20.7 2661 0.004435
105 20.9 1997 0.00332833
106 21.1 1615 0.00269167
107 21.3 1129 0.00188167
108 21.5 838 0.00139667
109 21.7 568 0.000946667
110 21.9 398 0.000663333
111 22.1 264 0.00044
112 22.3 163 0.000271667
113 22.5 112 0.000186667
114 22.7 83 0.000138333
115 22.9 36 6e-05
116 23.1 24 4e-05
117 23.3 12 2e-05
118 23.5 9 1.5e-05
119 23.7 5 8.33333e-06
120 23.9 1 1.66667e-06
121 24.1 0 0
122 24.3 0 0
123 24.5 0 0
124 24.7 0 0
125 24.9 0 0
126 25.1 0 0
127 25.3 0 0
128 25.5 0 0
129 25.7 0 0
130 25.9 0 0
131 26.1 0 0
132 26.3 0 0
133 26.5 0 0
134 26.7 0 0
135 26.9 0 0
136 27.1 0 0
137 27.3 0 0
138 27.5 0 0
139 27.7 0 0
140 27.9 0 0
141 28.1 0 0
142 28.3 0 0
143 28.5 0 0
144 28.7 0 0
145 28.9 0 0
146 29.1 0 0
147 29.3 0 0
148 29.5 0 0
149 29.7 0 0
150 29.9 0 0
151 30.1 0 0
152 30.3 0 0
153 30.5 0 0
154 30.7 0 0
155 30.9 0 0
156 31.1 0 0
157 31.3 0 0
158 31.5 0 0
159 31.7 0 0
160 31.9 0 0
161 32.1 0 0
162 32.3 0 0
163 32.5 0 0
164 32.7 0 0
165 32.9 0 0
166 33.1 0 0
167 33.3 0 0
168 33.5 0 0
169 33.7 0 0
170 33.9 0 0
171 34.1 0 0
172 34.3 0 0
173 34.5 0 0
174 34.7 0 0
175 34.9 0 0
176 35.1 0 0
177 35.3 0 0
178 35.5 0 0
179 35.7 0 0
180 35.9 0 0
181 36.1 0 0
182 36.3 0 0
183 36.5 0 0
184 36.7 0 0
185 36.9 0 0
186 37.1 0 0
187 37.3 0 0
188 37.5 0 0
189 37.7 0 0
190 37.9 0 0
191 38.1 0 0
192 38.3 0 0
193 38.5 0 0
194 38.7 0 0
195 38.9 0 0
196 39.1 0 0
197 39.3 0 0
198 39.5 0 0
199 39.7 0 0
200 39.9 0 0
