# Histogrammed data for fix 10
# TimeStep Number-of-bins Total-counts Missing-counts Min-value Max-value
# Bin Coord Count Count/Total
5000000 200 600000 0 0.774824 24.4248
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 2 3.33333e-06
5 0.9 241 0.000401667
6 1.1 534 0.00089
7 1.3 431 0.000718333
8 1.5 397 0.000661667
9 1.7 333 0.000555
10 1.9 346 0.000576667
11 2.1 391 0.000651667
12 2.3 488 0.000813333
13 2.5 581 0.000968333
14 2.7 712 0.00118667
15 2.9 704 0.00117333
16 3.1 783 0.001305
17 3.3 803 0.00133833
18 3.5 879 0.001465
19 3.7 964 0.00160667
20 3.9 912 0.00152
21 4.1 1008 0.00168
22 4.3 1095 0.001825
23 4.5 1091 0.00181833
24 4.7 1172 0.00195333
25 4.9 1221 0.002035
26 5.1 1319 0.00219833
27 5.3 1376 0.00229333
28 5.5 1344 0.00224
29 5.7 1488 0.00248
30 5.9 1623 0.002705
31 6.1 1694 0.00282333
32 6.3 1727 0.00287833
33 6.5 1789 0.00298167
34 6.7 1855 0.00309167
35 6.9 2075 0.00345833
36 7.1 2125 0.00354167
37 7.3 2121 0.003535
38 7.5 2168 0.00361333
39 7.7 2251 0.00375167
40 7.9 2467 0.00411167
41 8.1 2424 0.00404
42 8.3 2679 0.004465
43 8.5 2690 0.00448333
44 8.7 2888 0.00481333
45 8.9 3073 0.00512167
46 9.1 3107 0.00517833
47 9.3 3290 0.00548333
48 9.5 3568 0.00594667
49 9.7 3651 0.006085
50 9.9 3796 0.00632667
51 10.1 4196 0.00699333
52 10.3 4270 0.00711667
53 10.5 4497 0.007495
54 10.7 4740 0.0079
55 10.9 4947 0.008245
56 11.1 5188 0.00864667
57 11.3 5325 0.008875
58 11.5 5790 0.00965
59 11.7 6062 0.0101033
60 11.9 6256 0.0104267
61 12.1 6630 0.01105
62 12.3 6969 0.011615
63 12.5 7377 0.012295
64 12.7 7685 0.0128083
65 12.9 7993 0.0133217
66 13.1 8376 0.01396
67 13.3 8760 0.0146
68 13.5 9068 0.0151133
69 13.7 9248 0.0154133
70 13.9 9299 0.0154983
71 14.1 10094 0.0168233
72 14.3 10180 0.0169667
73 14.5 10353 0.017255
74 14.7 10623 0.017705
75 14.9 11187 0.018645
76 15.1 11509 0.0191817
77 15.3 11654 0.0194233
78 15.5 12141 0.020235
79 15.7 12573 0.020955
80 15.9 12700 0.0211667
81 16.1 13317 0.022195
82 16.3 13642 0.0227367
83 16.5 13979 0.0232983
84 16.7 14305 0.0238417
85 16.9 14552 0.0242533
86 17.1 15045 0.025075
87 17.3 15137 0.0252283
88 17.5 15090 0.02515
89 17.7 15067 0.0251117
90 17.9 14996 0.0249933
91 18.1 14487 0.024145
92 18.3 14057 0.0234283
93 18.5 13719 0.022865
94 18.7 12870 0.02145
95 18.9 11970 0.01995
96 19.1 10833 0.018055
97 19.3 9890 0.0164833
98 19.5 8949 0.014915
99 19.7 7538 0.0125633
100 19.9 6671 0.0111183
101 20.1 5347 0.00891167
102 20.3 4597 0.00766167
103 20.5 3738 0.00623
104 20.7 2913 0.004855
105 20.9 2214 0.00369
106 21.1 1681 0.00280167
107 21.3 1215 0.002025
108 21.5 923 0.00153833
109 21.7 632 0.00105333
110 21.9 451 0.000751667
111 22.1 318 0.00053
112 22.3 181 0.000301667
113 22.5 142 0.000236667
114 22.7 65 0.000108333
115 22.9 44 7.33333e-05
116 23.1 29 4.83333e-05
117 23.3 14 2.33333e-05
118 23.5 8 1.33333e-05
119 23.7 4 6.66667e-06
120 23.9 3 5e-06
121 24.1 0 0
122 24.3 0 0
123 24.5 1 1.66667e-06
124 24.7 0 0
125 24.9 0 0
126 25.1 0 0
127 25.3 0 0
128 25.5 0 0
129 25.7 0 0
130 25.9 0 0
131 26.1 0 0
132 26.3 0 0
133 26.5 0 0
134 26.7 0 0
135 26.9 0 0
136 27.1 0 0
137 27.3 0 0
138 27.5 0 0
139 27.7 0 0
140 27.9 0 0
141 28.1 0 0
142 28.3 0 0
143 28.5 0 0
144 28.7 0 0
145 28.9 0 0
146 29.1 0 0
147 29.3 0 0
148 29.5 0 0
149 29.7 0 0
150 29.9 0 0
151 30.1 0 0
152 30.3 0 0
153 30.5 0 0
154 30.7 0 0
155 30.9 0 0
156 31.1 0 0
157 31.3 0 0
158 31.5 0 0
159 31.7 0 0
160 31.9 0 0
161 32.1 0 0
162 32.3 0 0
163 32.5 0 0
164 32.7 0 0
165 32.9 0 0
166 33.1 0 0
167 33.3 0 0
168 33.5 0 0
169 33.7 0 0
170 33.9 0 0
171 34.1 0 0
172 34.3 0 0
173 34.5 0 0
174 34.7 0 0
175 34.9 0 0
176 35.1 0 0
177 35.3 0 0
178 35.5 0 0
179 35.7 0 0
180 35.9 0 0
181 36.1 0 0
182 36.3 0 0
183 36.5 0 0
184 36.7 0 0
185 36.9 0 0
186 37.1 0 0
187 37.3 0 0
188 37.5 0 0
189 37.7 0 0
190 37.9 0 0
191 38.1 0 0
192 38.3 0 0
193 38.5 0 0
194 38.7 0 0
195 38.9 0 0
196 39.1 0 0
197 39.3 0 0
198 39.5 0 0
199 39.7 0 0
200 39.9 0 0
