# Histogrammed data for fix 10
# TimeStep Number-of-bins Total-counts Missing-counts Min-value Max-value
# Bin Coord Count Count/Total
5000000 200 600000 0 0.786231 24.0277
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 3 5e-06
5 0.9 208 0.000346667
6 1.1 410 0.000683333
7 1.3 337 0.000561667
8 1.5 310 0.000516667
9 1.7 302 0.000503333
10 1.9 307 0.000511667
11 2.1 349 0.000581667
12 2.3 427 0.000711667
13 2.5 533 0.000888333
14 2.7 627 0.001045
15 2.9 643 0.00107167
16 3.1 743 0.00123833
17 3.3 741 0.001235
18 3.5 764 0.00127333
19 3.7 852 0.00142
20 3.9 943 0.00157167
21 4.1 923 0.00153833
22 4.3 1006 0.00167667
23 4.5 1016 0.00169333
24 4.7 1097 0.00182833
25 4.9 1167 0.001945
26 5.1 1161 0.001935
27 5.3 1332 0.00222
28 5.5 1355 0.00225833
29 5.7 1404 0.00234
30 5.9 1429 0.00238167
31 6.1 1467 0.002445
32 6.3 1567 0.00261167
33 6.5 1665 0.002775
34 6.7 1756 0.00292667
35 6.9 1863 0.003105
36 7.1 1932 0.00322
37 7.3 2093 0.00348833
38 7.5 2167 0.00361167
39 7.7 2237 0.00372833
40 7.9 2248 0.00374667
41 8.1 2441 0.00406833
42 8.3 2542 0.00423667
43 8.5 2696 0.00449333
44 8.7 2775 0.004625
45 8.9 2966 0.00494333
46 9.1 3068 0.00511333
47 9.3 3229 0.00538167
48 9.5 3297 0.005495
49 9.7 3552 0.00592
50 9.9 3695 0.00615833
51 10.1 3855 0.006425
52 10.3 4029 0.006715
53 10.5 4207 0.00701167
54 10.7 4524 0.00754
55 10.9 4679 0.00779833
56 11.1 4961 0.00826833
57 11.3 5160 0.0086
58 11.5 5411 0.00901833
59 11.7 5746 0.00957667
60 11.9 5986 0.00997667
61 12.1 6154 0.0102567
62 12.3 6451 0.0107517
63 12.5 6714 0.01119
64 12.7 7036 0.0117267
65 12.9 7419 0.012365
66 13.1 7832 0.0130533
67 13.3 8129 0.0135483
68 13.5 8338 0.0138967
69 13.7 8805 0.014675
70 13.9 9261 0.015435
71 14.1 9678 0.01613
72 14.3 10144 0.0169067
73 14.5 10647 0.017745
74 14.7 11105 0.0185083
75 14.9 11653 0.0194217
76 15.1 11864 0.0197733
77 15.3 12591 0.020985
78 15.5 12958 0.0215967
79 15.7 13544 0.0225733
80 15.9 13858 0.0230967
81 16.1 14292 0.02382
82 16.3 14642 0.0244033
83 16.5 14805 0.024675
84 16.7 15588 0.02598
85 16.9 15728 0.0262133
86 17.1 15601 0.0260017
87 17.3 15762 0.02627
88 17.5 15832 0.0263867
89 17.7 15732 0.02622
90 17.9 15531 0.025885
91 18.1 15123 0.025205
92 18.3 14312 0.0238533
93 18.5 13917 0.023195
94 18.7 12758 0.0212633
95 18.9 11994 0.01999
96 19.1 10937 0.0182283
97 19.3 9768 0.01628
98 19.5 8502 0.01417
99 19.7 7391 0.0123183
100 19.9 6461 0.0107683
101 20.1 5249 0.00874833
102 20.3 4294 0.00715667
103 20.5 3493 0.00582167
104 20.7 2775 0.004625
105 20.9 2017 0.00336167
106 21.1 1591 0.00265167
107 21.3 1069 0.00178167
108 21.5 808 0.00134667
109 21.7 581 0.000968333
110 21.9 402 0.00067
111 22.1 264 0.00044
112 22.3 164 0.000273333
113 22.5 103 0.000171667
114 22.7 54 9e-05
115 22.9 35 5.83333e-05
116 23.1 20 3.33333e-05
117 23.3 9 1.5e-05
118 23.5 6 1e-05
119 23.7 4 6.66667e-06
120 23.9 1 1.66667e-06
121 24.1 1 1.66667e-06
122 24.3 0 0
123 24.5 0 0
124 24.7 0 0
125 24.9 0 0
126 25.1 0 0
127 25.3 0 0
128 25.5 0 0
129 25.7 0 0
130 25.9 0 0
131 26.1 0 0
132 26.3 0 0
133 26.5 0 0
134 26.7 0 0
135 26.9 0 0
136 27.1 0 0
137 27.3 0 0
138 27.5 0 0
139 27.7 0 0
140 27.9 0 0
141 28.1 0 0
142 28.3 0 0
143 28.5 0 0
144 28.7 0 0
145 28.9 0 0
146 29.1 0 0
147 29.3 0 0
148 29.5 0 0
149 29.7 0 0
150 29.9 0 0
151 30.1 0 0
152 30.3 0 0
153 30.5 0 0
154 30.7 0 0
155 30.9 0 0
156 31.1 0 0
157 31.3 0 0
158 31.5 0 0
159 31.7 0 0
160 31.9 0 0
161 32.1 0 0
162 32.3 0 0
163 32.5 0 0
164 32.7 0 0
165 32.9 0 0
166 33.1 0 0
167 33.3 0 0
168 33.5 0 0
169 33.7 0 0
170 33.9 0 0
171 34.1 0 0
172 34.3 0 0
173 34.5 0 0
174 34.7 0 0
175 34.9 0 0
176 35.1 0 0
177 35.3 0 0
178 35.5 0 0
179 35.7 0 0
180 35.9 0 0
181 36.1 0 0
182 36.3 0 0
183 36.5 0 0
184 36.7 0 0
185 36.9 0 0
186 37.1 0 0
187 37.3 0 0
188 37.5 0 0
189 37.7 0 0
190 37.9 0 0
191 38.1 0 0
192 38.3 0 0
193 38.5 0 0
194 38.7 0 0
195 38.9 0 0
196 39.1 0 0
197 39.3 0 0
198 39.5 0 0
199 39.7 0 0
200 39.9 0 0
