# Histogrammed data for fix 10
# TimeStep Number-of-bins Total-counts Missing-counts Min-value Max-value
# Bin Coord Count Count/Total
5000000 200 600000 0 0.782325 24.051
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 2 3.33333e-06
5 0.9 178 0.000296667
6 1.1 336 0.00056
7 1.3 293 0.000488333
8 1.5 243 0.000405
9 1.7 233 0.000388333
10 1.9 261 0.000435
11 2.1 319 0.000531667
12 2.3 352 0.000586667
13 2.5 471 0.000785
14 2.7 592 0.000986667
15 2.9 622 0.00103667
16 3.1 620 0.00103333
17 3.3 629 0.00104833
18 3.5 764 0.00127333
19 3.7 722 0.00120333
20 3.9 800 0.00133333
21 4.1 758 0.00126333
22 4.3 846 0.00141
23 4.5 898 0.00149667
24 4.7 983 0.00163833
25 4.9 1064 0.00177333
26 5.1 1099 0.00183167
27 5.3 1148 0.00191333
28 5.5 1242 0.00207
29 5.7 1349 0.00224833
30 5.9 1458 0.00243
31 6.1 1491 0.002485
32 6.3 1617 0.002695
33 6.5 1724 0.00287333
34 6.7 1774 0.00295667
35 6.9 1961 0.00326833
36 7.1 1993 0.00332167
37 7.3 2133 0.003555
38 7.5 2162 0.00360333
39 7.7 2355 0.003925
40 7.9 2428 0.00404667
41 8.1 2545 0.00424167
42 8.3 2607 0.004345
43 8.5 2782 0.00463667
44 8.7 2876 0.00479333
45 8.9 2983 0.00497167
46 9.1 3234 0.00539
47 9.3 3386 0.00564333
48 9.5 3657 0.006095
49 9.7 3706 0.00617667
50 9.9 3918 0.00653
51 10.1 4029 0.006715
52 10.3 4295 0.00715833
53 10.5 4422 0.00737
54 10.7 4507 0.00751167
55 10.9 4769 0.00794833
56 11.1 4906 0.00817667
57 11.3 5239 0.00873167
58 11.5 5454 0.00909
59 11.7 5682 0.00947
60 11.9 6076 0.0101267
61 12.1 6231 0.010385
62 12.3 6672 0.01112
63 12.5 6789 0.011315
64 12.7 7161 0.011935
65 12.9 7613 0.0126883
66 13.1 7870 0.0131167
67 13.3 8280 0.0138
68 13.5 8734 0.0145567
69 13.7 9048 0.01508
70 13.9 9339 0.015565
71 14.1 9870 0.01645
72 14.3 10170 0.01695
73 14.5 10787 0.0179783
74 14.7 11005 0.0183417
75 14.9 11530 0.0192167
76 15.1 12054 0.02009
77 15.3 12598 0.0209967
78 15.5 13070 0.0217833
79 15.7 13408 0.0223467
80 15.9 13867 0.0231117
81 16.1 14137 0.0235617
82 16.3 14937 0.024895
83 16.5 15413 0.0256883
84 16.7 15732 0.02622
85 16.9 16232 0.0270533
86 17.1 16120 0.0268667
87 17.3 16191 0.026985
88 17.5 16179 0.026965
89 17.7 16099 0.0268317
90 17.9 15561 0.025935
91 18.1 15026 0.0250433
92 18.3 14393 0.0239883
93 18.5 13402 0.0223367
94 18.7 12614 0.0210233
95 18.9 11351 0.0189183
96 19.1 10423 0.0173717
97 19.3 9280 0.0154667
98 19.5 8049 0.013415
99 19.7 6800 0.0113333
100 19.9 5904 0.00984
101 20.1 4850 0.00808333
102 20.3 3998 0.00666333
103 20.5 3127 0.00521167
104 20.7 2415 0.004025
105 20.9 1881 0.003135
106 21.1 1455 0.002425
107 21.3 1056 0.00176
108 21.5 760 0.00126667
109 21.7 530 0.000883333
110 21.9 360 0.0006
111 22.1 242 0.000403333
112 22.3 136 0.000226667
113 22.5 100 0.000166667
114 22.7 65 0.000108333
115 22.9 38 6.33333e-05
116 23.1 30 5e-05
117 23.3 12 2e-05
118 23.5 6 1e-05
119 23.7 5 8.33333e-06
120 23.9 1 1.66667e-06
121 24.1 1 1.66667e-06
122 24.3 0 0
123 24.5 0 0
124 24.7 0 0
125 24.9 0 0
126 25.1 0 0
127 25.3 0 0
128 25.5 0 0
129 25.7 0 0
130 25.9 0 0
131 26.1 0 0
132 26.3 0 0
133 26.5 0 0
134 26.7 0 0
135 26.9 0 0
136 27.1 0 0
137 27.3 0 0
138 27.5 0 0
139 27.7 0 0
140 27.9 0 0
141 28.1 0 0
142 28.3 0 0
143 28.5 0 0
144 28.7 0 0
145 28.9 0 0
146 29.1 0 0
147 29.3 0 0
148 29.5 0 0
149 29.7 0 0
150 29.9 0 0
151 30.1 0 0
152 30.3 0 0
153 30.5 0 0
154 30.7 0 0
155 30.9 0 0
156 31.1 0 0
157 31.3 0 0
158 31.5 0 0
159 31.7 0 0
160 31.9 0 0
161 32.1 0 0
162 32.3 0 0
163 32.5 0 0
164 32.7 0 0
165 32.9 0 0
166 33.1 0 0
167 33.3 0 0
168 33.5 0 0
169 33.7 0 0
170 33.9 0 0
171 34.1 0 0
172 34.3 0 0
173 34.5 0 0
174 34.7 0 0
175 34.9 0 0
176 35.1 0 0
177 35.3 0 0
178 35.5 0 0
179 35.7 0 0
180 35.9 0 0
181 36.1 0 0
182 36.3 0 0
183 36.5 0 0
184 36.7 0 0
185 36.9 0 0
186 37.1 0 0
187 37.3 0 0
188 37.5 0 0
189 37.7 0 0
190 37.9 0 0
191 38.1 0 0
192 38.3 0 0
193 38.5 0 0
194 38.7 0 0
195 38.9 0 0
196 39.1 0 0
197 39.3 0 0
198 39.5 0 0
199 39.7 0 0
200 39.9 0 0
